Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Duration_hrs,Dep_Time_hour,Dep_Time_min
Multiple carriers,Delhi,Cochin,1,No info,11789.0,12,6,2019,19,19,10,8,45
IndiGo,Kolkata,Banglore,1,No info,9413.0,24,3,2019,20,20,5,14,30
Air India,Kolkata,Banglore,1,No info,7662.0,9,6,2019,21,21,28,16,45
Multiple carriers,Delhi,Cochin,1,No info,7888.0,21,5,2019,1,1,6,19,0
Air Asia,Kolkata,Banglore,1,No info,5192.0,15,5,2019,23,23,15,7,35
Multiple carriers,Delhi,Cochin,1,In-flight meal not included,6007.0,24,6,2019,21,21,10,10,20
Jet Airways,Delhi,Cochin,1,In-flight meal not included,12898.0,27,5,2019,12,12,26,10,0
Vistara,Kolkata,Banglore,1,No info,14360.0,24,3,2019,22,22,5,17,0
Air India,Kolkata,Banglore,2,No info,14330.0,12,5,2019,12,12,19,16,45
Multiple carriers,Delhi,Cochin,1,No info,6076.0,27,3,2019,22,22,9,13,5
SpiceJet,Kolkata,Banglore,0,No info,4622.0,1,3,2019,9,9,2,6,55
Jet Airways,Kolkata,Banglore,1,No info,14388.0,9,5,2019,8,8,11,21,10
Multiple carriers,Delhi,Cochin,1,No info,9794.0,21,5,2019,19,19,10,8,45
IndiGo,Kolkata,Banglore,0,No info,4804.0,3,6,2019,17,17,2,15,15
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9663.0,9,5,2019,4,4,7,21,10
GoAir,Delhi,Cochin,1,No info,5842.0,9,5,2019,13,13,6,7,25
Multiple carriers,Delhi,Cochin,1,No info,15603.0,3,3,2019,15,15,8,7,0
IndiGo,Kolkata,Banglore,0,No info,5618.0,3,3,2019,0,0,2,22,10
IndiGo,Kolkata,Banglore,0,No info,6565.0,3,3,2019,16,16,2,14,20
SpiceJet,Delhi,Cochin,1,No info,5221.0,15,4,2019,22,22,4,17,55
Jet Airways,Delhi,Cochin,2,In-flight meal not included,10368.0,27,6,2019,19,19,9,9,40
Air India,Delhi,Cochin,1,No info,7480.0,24,6,2019,9,9,12,20,40
Jet Airways,Delhi,Cochin,2,No info,13882.0,12,6,2019,12,12,24,11,45
IndiGo,Delhi,Cochin,1,No info,6442.0,24,6,2019,16,16,9,6,50
IndiGo,Banglore,Delhi,0,No info,4823.0,24,6,2019,10,10,2,7,10
SpiceJet,Kolkata,Banglore,0,No info,3873.0,21,5,2019,19,19,2,17,10
Jet Airways,Kolkata,Banglore,1,No info,12121.0,1,5,2019,10,10,17,17,0
IndiGo,Banglore,Delhi,0,No info,4423.0,27,4,2019,13,13,2,10,10
Air India,Kolkata,Banglore,0,No info,5510.0,24,6,2019,16,16,2,14,15
Jet Airways,Banglore,Delhi,0,No info,7229.0,6,4,2019,11,11,3,8,20
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10577.0,9,6,2019,12,12,16,19,45
Jet Airways,Mumbai,Hyderabad,0,No info,8040.0,27,3,2019,11,11,1,10,20
Jet Airways,Delhi,Cochin,1,No info,14714.0,3,6,2019,19,19,6,13,0
Jet Airways,Banglore,Delhi,0,In-flight meal not included,7229.0,9,6,2019,8,8,2,6,0
Multiple carriers,Delhi,Cochin,2,No info,6653.0,21,3,2019,21,21,14,7,5
IndiGo,Delhi,Cochin,1,No info,6442.0,24,6,2019,16,16,11,5,5
IndiGo,Kolkata,Banglore,0,No info,4804.0,12,5,2019,0,0,2,21,25
Air India,Delhi,Cochin,2,No info,9417.0,9,5,2019,9,9,20,13,15
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844.0,24,5,2019,19,19,24,18,55
Jet Airways,Banglore,Delhi,0,No info,7229.0,12,5,2019,20,20,3,17,45
Jet Airways,Delhi,Cochin,1,In-flight meal not included,15400.0,6,3,2019,18,18,9,9,0
IndiGo,Delhi,Cochin,1,No info,6416.0,15,6,2019,21,21,12,8,30
Air India,Banglore,Delhi,0,No info,5176.0,3,4,2019,16,16,2,13,20
IndiGo,Delhi,Cochin,1,No info,9264.0,21,3,2019,1,1,9,16,0
SpiceJet,Chennai,Kolkata,0,No info,3597.0,1,5,2019,10,10,2,8,20
Air Asia,Banglore,Delhi,0,No info,4282.0,27,4,2019,7,7,2,4,55
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4995.0,27,6,2019,8,8,1,7,5
IndiGo,Kolkata,Banglore,0,No info,4804.0,1,6,2019,22,22,2,20,20
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844.0,6,5,2019,16,16,9,6,30
Jet Airways,Delhi,Cochin,1,No info,14714.0,1,6,2019,12,12,14,21,50
Jet Airways,Kolkata,Banglore,1,No info,14571.0,6,6,2019,9,9,12,21,10
Jet Airways,Banglore,New Delhi,1,In-flight meal not included,7832.0,21,3,2019,11,11,23,11,40
Jet Airways,Kolkata,Banglore,1,No info,11467.0,1,4,2019,18,18,21,20,25
Jet Airways,Kolkata,Banglore,1,No info,10953.0,9,5,2019,10,10,17,17,0
IndiGo,Kolkata,Banglore,0,No info,4148.0,9,3,2019,23,23,2,20,25
SpiceJet,Kolkata,Banglore,0,No info,3873.0,9,5,2019,11,11,2,9,0
IndiGo,Banglore,Delhi,0,No info,3943.0,27,4,2019,1,1,2,22,10
Air Asia,Delhi,Cochin,1,No info,6151.0,27,3,2019,22,22,5,16,45
Vistara,Mumbai,Hyderabad,1,No info,12080.0,12,3,2019,22,22,14,8,45
Jet Airways,Kolkata,Banglore,1,No info,13584.0,9,5,2019,10,10,14,20,0
IndiGo,Delhi,Cochin,1,No info,6979.0,6,5,2019,1,1,14,11,25
Air Asia,Banglore,New Delhi,0,No info,4482.0,9,3,2019,2,2,2,23,25
IndiGo,Kolkata,Banglore,1,No info,6284.0,1,4,2019,23,23,5,18,5
IndiGo,Kolkata,Banglore,1,No info,4226.0,24,5,2019,23,23,3,19,35
IndiGo,Delhi,Cochin,1,No info,6442.0,9,3,2019,16,16,9,6,40
Jet Airways,Delhi,Cochin,1,In-flight meal not included,12373.0,18,5,2019,4,4,8,19,45
Jet Airways,Banglore,New Delhi,1,No info,11297.0,12,3,2019,15,15,9,5,50
Jet Airways,Delhi,Cochin,0,In-flight meal not included,7202.0,3,6,2019,14,14,3,11,0
Multiple carriers,Delhi,Cochin,1,No info,11667.0,21,3,2019,18,18,9,9,0
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844.0,24,5,2019,18,18,23,18,55
Air India,Banglore,New Delhi,1,No info,5932.0,15,3,2019,8,8,21,11,50
Multiple carriers,Delhi,Cochin,1,No info,9001.0,24,6,2019,19,19,10,8,45
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,13469.0,6,6,2019,23,23,6,17,0
IndiGo,Mumbai,Hyderabad,0,No info,2227.0,15,6,2019,22,22,1,21,20
IndiGo,Delhi,Cochin,1,No info,5636.0,15,5,2019,12,12,5,7,15
Multiple carriers,Delhi,Cochin,2,No info,15965.0,6,6,2019,1,1,10,15,5
IndiGo,Delhi,Cochin,1,No info,5054.0,24,6,2019,1,1,5,20,25
Multiple carriers,Delhi,Cochin,1,In-flight meal not included,5999.0,21,3,2019,16,16,9,7,10
IndiGo,Banglore,Delhi,0,No info,4823.0,1,5,2019,10,10,2,7,10
SpiceJet,Kolkata,Banglore,1,No info,8479.0,12,6,2019,18,18,7,11,35
Vistara,Kolkata,Banglore,1,No info,8452.0,15,5,2019,22,22,15,7,10
Jet Airways,Delhi,Cochin,1,No info,14924.0,3,6,2019,19,19,11,8,0
Multiple carriers,Delhi,Cochin,1,No info,7485.0,21,5,2019,21,21,15,6,0
Jet Airways,Banglore,Delhi,0,In-flight meal not included,6478.0,6,6,2019,11,11,3,8,20
Jet Airways,Delhi,Cochin,2,No info,15129.0,27,5,2019,19,19,29,13,25
IndiGo,Kolkata,Banglore,1,No info,3809.0,1,5,2019,23,23,4,19,20
Jet Airways,Delhi,Cochin,1,1 Long layover,18581.0,24,6,2019,19,19,11,8,0
IndiGo,Kolkata,Banglore,0,No info,5224.0,9,6,2019,0,0,2,22,15
IndiGo,Delhi,Cochin,1,No info,8330.0,9,5,2019,1,1,8,17,10
Air India,Banglore,Delhi,0,No info,6961.0,9,6,2019,12,12,2,10,0
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262.0,9,6,2019,19,19,11,8,0
IndiGo,Mumbai,Hyderabad,0,No info,2754.0,21,6,2019,4,4,1,2,35
Multiple carriers,Delhi,Cochin,1,No info,13727.0,18,5,2019,1,1,10,15,0
GoAir,Banglore,Delhi,0,No info,3898.0,27,4,2019,23,23,2,20,55
Jet Airways,Banglore,New Delhi,1,In-flight meal not included,11087.0,12,3,2019,12,12,13,22,55
Air Asia,Banglore,Delhi,0,No info,3383.0,6,4,2019,2,2,2,23,55
Jet Airways,Delhi,Cochin,1,No info,12557.0,21,3,2019,18,18,25,17,30
Air India,Mumbai,Hyderabad,2,No info,9736.0,12,3,2019,19,19,9,10,5
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262.0,24,6,2019,19,19,25,17,30
Jet Airways,Delhi,Cochin,2,No info,11664.0,9,4,2019,19,19,13,5,30
IndiGo,Banglore,Delhi,0,No info,4591.0,1,5,2019,2,2,2,23,30
Jet Airways,Banglore,New Delhi,1,In-flight meal not included,13502.0,18,3,2019,19,19,5,14,5
Air India,Delhi,Cochin,1,No info,8372.0,27,6,2019,19,19,6,13,0
Air India,Banglore,Delhi,0,No info,6121.0,21,4,2019,8,8,2,6,10
Vistara,Banglore,New Delhi,0,No info,5613.0,21,3,2019,18,18,2,16,0
IndiGo,Delhi,Cochin,1,No info,5298.0,6,4,2019,12,12,5,6,50
Jet Airways,Delhi,Cochin,1,No info,15764.0,9,3,2019,19,19,17,2,15
Air Asia,Delhi,Cochin,1,No info,6253.0,15,6,2019,22,22,14,7,55
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586.0,18,5,2019,12,12,6,5,45
IndiGo,Mumbai,Hyderabad,0,No info,2227.0,15,5,2019,22,22,1,21,20
Jet Airways,Banglore,Delhi,0,In-flight meal not included,5769.0,12,6,2019,22,22,3,19,50
Vistara,Delhi,Cochin,0,No info,6216.0,18,4,2019,17,17,3,14,40
IndiGo,Delhi,Cochin,1,No info,6386.0,3,6,2019,7,7,5,2,0
Multiple carriers,Delhi,Cochin,1,No info,16108.0,1,6,2019,19,19,9,10,0
SpiceJet,Kolkata,Banglore,0,No info,3873.0,24,5,2019,0,0,2,22,20
IndiGo,Delhi,Cochin,1,No info,6270.0,9,4,2019,1,1,14,10,35
Air India,Banglore,Delhi,0,No info,5911.0,12,4,2019,23,23,2,21,5
Multiple carriers,Delhi,Cochin,1,No info,15077.0,6,3,2019,19,19,10,9,10
Jet Airways,Banglore,New Delhi,1,No info,31825.0,1,3,2019,11,11,14,20,35
SpiceJet,Kolkata,Banglore,1,No info,8479.0,6,5,2019,18,18,7,11,35
Vistara,Kolkata,Banglore,1,No info,9397.0,12,5,2019,9,9,25,7,10
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262.0,3,6,2019,12,12,27,9,0
IndiGo,Delhi,Cochin,0,No info,4729.0,3,4,2019,8,8,3,5,35
Jet Airways,Delhi,Cochin,1,No info,14714.0,1,6,2019,19,19,25,17,30
IndiGo,Kolkata,Banglore,0,No info,4804.0,15,5,2019,19,19,2,17,15
IndiGo,Kolkata,Banglore,0,No info,4804.0,3,6,2019,23,23,2,20,25
Air India,Mumbai,Hyderabad,0,No info,2050.0,1,4,2019,22,22,1,21,5
Multiple carriers,Delhi,Cochin,1,No info,8371.0,27,3,2019,19,19,11,7,30
Multiple carriers,Delhi,Cochin,1,No info,12192.0,27,6,2019,19,19,9,10,0
Multiple carriers Premium economy,Delhi,Cochin,1,No info,14629.0,21,3,2019,18,18,12,6,0
IndiGo,Banglore,Delhi,0,No info,4823.0,9,4,2019,21,21,2,18,25
Multiple carriers,Delhi,Cochin,1,No info,14323.0,9,5,2019,19,19,6,13,0
IndiGo,Delhi,Cochin,1,No info,6758.0,18,5,2019,21,21,14,6,40
Multiple carriers,Delhi,Cochin,1,No info,14848.0,21,5,2019,19,19,10,9,0
Air India,Banglore,New Delhi,2,No info,12358.0,3,3,2019,10,10,27,6,45
Jet Airways,Banglore,Delhi,0,In-flight meal not included,4030.0,21,5,2019,22,22,3,18,55
Air India,Kolkata,Banglore,0,No info,4960.0,9,3,2019,16,16,2,14,15
IndiGo,Delhi,Cochin,1,No info,14871.0,6,3,2019,21,21,11,9,10
GoAir,Delhi,Cochin,1,No info,4563.0,27,3,2019,13,13,7,6,0
IndiGo,Mumbai,Hyderabad,0,No info,4784.0,6,3,2019,22,22,1,21,20
IndiGo,Banglore,Delhi,0,No info,4823.0,1,6,2019,22,22,2,20,0
Vistara,Chennai,Kolkata,0,No info,3687.0,3,5,2019,9,9,2,7,5
Jet Airways,Banglore,Delhi,0,No info,7229.0,27,4,2019,18,18,2,15,15
Jet Airways,Banglore,Delhi,0,No info,7229.0,15,4,2019,10,10,3,7,10
Air India,Delhi,Cochin,1,No info,7174.0,21,4,2019,23,23,16,6,10
Air India,Delhi,Cochin,2,No info,11071.0,21,3,2019,7,7,24,6,50
IndiGo,Delhi,Cochin,1,No info,6979.0,15,5,2019,21,21,16,4,55
IndiGo,Chennai,Kolkata,0,No info,3850.0,15,5,2019,10,10,2,7,55
Jet Airways,Kolkata,Banglore,1,No info,13044.0,12,6,2019,9,9,13,20,0
Jet Airways,Delhi,Cochin,1,In-flight meal not included,12373.0,18,5,2019,4,4,7,20,55
Air India,Delhi,Cochin,2,No info,13801.0,18,5,2019,7,7,18,13,20
IndiGo,Banglore,Delhi,0,No info,4823.0,1,6,2019,11,11,2,8,30
Air India,Delhi,Cochin,1,No info,6587.0,9,6,2019,6,6,25,5,15
IndiGo,Mumbai,Hyderabad,0,No info,2227.0,3,6,2019,21,21,1,20,5
Jet Airways,Kolkata,Banglore,1,No info,14151.0,9,6,2019,14,14,21,17,0
Air India,Banglore,New Delhi,2,No info,25430.0,1,3,2019,23,23,38,8,50
SpiceJet,Banglore,Delhi,0,No check-in baggage included,4319.0,27,6,2019,0,0,2,21,10
Air India,Delhi,Cochin,1,No info,14462.0,3,3,2019,7,7,27,4,0
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586.0,21,5,2019,10,10,27,6,30
Air India,Kolkata,Banglore,1,No info,7662.0,9,6,2019,21,21,11,9,50
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4995.0,3,5,2019,8,8,1,7,5
Multiple carriers,Delhi,Cochin,1,No info,7408.0,9,6,2019,21,21,12,9,0
Jet Airways,Mumbai,Hyderabad,0,No info,5678.0,15,3,2019,21,21,1,19,35
Jet Airways,Mumbai,Hyderabad,0,No info,5678.0,9,6,2019,21,21,1,19,35
Jet Airways,Banglore,New Delhi,1,No info,26890.0,1,3,2019,0,0,15,8,55
Air India,Mumbai,Hyderabad,2,No info,13904.0,6,3,2019,19,19,37,6,0
Jet Airways,Delhi,Cochin,2,In-flight meal not included,15318.0,1,6,2019,4,4,8,20,0
Vistara,Kolkata,Banglore,1,No info,8452.0,15,5,2019,22,22,26,20,20
IndiGo,Delhi,Cochin,1,No info,6314.0,9,6,2019,21,21,10,10,35
Air India,Kolkata,Banglore,1,No info,10203.0,1,5,2019,20,20,10,10,0
SpiceJet,Chennai,Kolkata,0,No info,3597.0,15,6,2019,10,10,2,8,20
Multiple carriers,Delhi,Cochin,1,No info,8266.0,12,6,2019,19,19,8,10,20
Jet Airways,Delhi,Cochin,1,In-flight meal not included,12373.0,18,5,2019,12,12,14,21,50
Jet Airways,Banglore,New Delhi,1,No info,36235.0,1,3,2019,21,21,7,14,5
IndiGo,Delhi,Cochin,1,No info,14871.0,3,3,2019,21,21,12,8,25
Jet Airways,Banglore,Delhi,0,No info,7229.0,12,4,2019,20,20,3,17,45
IndiGo,Kolkata,Banglore,0,No info,4804.0,24,4,2019,0,0,2,22,15
Multiple carriers,Delhi,Cochin,1,No info,13587.0,1,6,2019,21,21,9,11,30
Multiple carriers,Delhi,Cochin,1,No info,7740.0,18,5,2019,22,22,7,14,55
IndiGo,Chennai,Kolkata,0,No info,7295.0,1,3,2019,17,17,2,14,40
Multiple carriers,Delhi,Cochin,1,No info,18916.0,3,3,2019,1,1,7,18,15
Multiple carriers,Delhi,Cochin,1,No info,8266.0,21,5,2019,19,19,6,12,50
Jet Airways,Delhi,Cochin,1,In-flight meal not included,12373.0,18,5,2019,4,4,26,2,15
Multiple carriers,Delhi,Cochin,1,No info,11188.0,18,5,2019,22,22,9,13,15
Jet Airways,Kolkata,Banglore,1,No info,14151.0,18,5,2019,18,18,8,9,35
Jet Airways,Delhi,Cochin,1,No info,14714.0,1,6,2019,19,19,11,8,0
Jet Airways,Banglore,Delhi,0,No info,7229.0,6,4,2019,10,10,3,7,10
Jet Airways,Delhi,Cochin,1,No info,12242.0,27,3,2019,4,4,19,9,0
Jet Airways,Banglore,New Delhi,1,In-flight meal not included,9134.0,15,3,2019,12,12,5,7,0
IndiGo,Banglore,Delhi,0,No info,3943.0,1,5,2019,1,1,2,22,10
Air India,Banglore,Delhi,0,No info,6961.0,1,6,2019,12,12,2,10,0
Jet Airways,Mumbai,Hyderabad,2,No info,23843.0,12,3,2019,16,16,8,8,15
SpiceJet,Chennai,Kolkata,0,No info,3597.0,24,5,2019,12,12,2,9,45
SpiceJet,Banglore,Delhi,0,No check-in baggage included,3257.0,27,5,2019,8,8,2,5,55
SpiceJet,Mumbai,Hyderabad,0,No check-in baggage included,1965.0,6,5,2019,7,7,1,5,45
Multiple carriers,Delhi,Cochin,1,No info,9100.0,27,3,2019,19,19,12,6,40
Air India,Mumbai,Hyderabad,0,No info,3100.0,18,6,2019,20,20,1,19,30
Jet Airways,Banglore,New Delhi,1,No info,26890.0,1,3,2019,18,18,10,8,0
Jet Airways,Banglore,Delhi,0,No info,8016.0,24,6,2019,20,20,3,17,45
Air India,Kolkata,Banglore,1,No info,12173.0,24,3,2019,20,20,23,20,30
IndiGo,Delhi,Cochin,1,No info,8784.0,27,5,2019,21,21,16,4,55
IndiGo,Delhi,Cochin,1,No info,5298.0,9,5,2019,12,12,5,6,50
Jet Airways,Banglore,New Delhi,1,In-flight meal not included,11087.0,9,3,2019,9,9,24,8,55
SpiceJet,Delhi,Cochin,1,No info,5409.0,9,6,2019,22,22,4,17,55
GoAir,Delhi,Cochin,1,No info,5842.0,1,5,2019,13,13,6,7,25
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,2228.0,18,3,2019,17,17,1,15,50
SpiceJet,Chennai,Kolkata,0,No check-in baggage included,3543.0,6,5,2019,20,20,2,17,45
IndiGo,Kolkata,Banglore,1,No info,7228.0,21,5,2019,2,2,5,21,0
IndiGo,Delhi,Cochin,1,No info,6287.0,15,4,2019,12,12,7,5,5
IndiGo,Kolkata,Banglore,0,No info,6985.0,3,3,2019,20,20,2,17,15
Air India,Delhi,Cochin,1,No info,8372.0,3,6,2019,19,19,6,13,0
Air India,Kolkata,Banglore,2,No info,14687.0,21,5,2019,5,5,20,9,25
Jet Airways,Delhi,Cochin,0,No info,9564.0,9,3,2019,14,14,3,11,0
Vistara,Mumbai,Hyderabad,1,No info,12080.0,12,3,2019,16,16,8,8,45
Multiple carriers,Delhi,Cochin,2,No info,18275.0,3,6,2019,1,1,7,17,50
IndiGo,Delhi,Cochin,1,No info,6093.0,6,6,2019,21,21,13,7,30
Jet Airways,Delhi,Cochin,2,No info,14861.0,9,3,2019,4,4,22,5,40
IndiGo,Kolkata,Banglore,0,No info,4804.0,18,5,2019,14,14,2,11,30
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9314.0,1,5,2019,19,19,22,20,25
Multiple carriers,Delhi,Cochin,1,No info,9794.0,9,5,2019,19,19,10,8,45
SpiceJet,Kolkata,Banglore,0,No check-in baggage included,3841.0,3,6,2019,19,19,2,17,10
Jet Airways,Banglore,New Delhi,1,No info,12284.0,18,3,2019,13,13,5,8,0
Jet Airways,Delhi,Cochin,1,No info,14714.0,9,6,2019,4,4,6,21,50
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,7064.0,1,4,2019,22,22,16,6,30
Jet Airways,Banglore,Delhi,0,In-flight meal not included,5198.0,18,5,2019,10,10,3,7,10
Jet Airways,Kolkata,Banglore,1,No info,14781.0,15,5,2019,16,16,9,6,30
Air India,Delhi,Cochin,2,No info,13381.0,24,6,2019,19,19,23,20,15
Air India,Delhi,Cochin,0,No info,6094.0,1,6,2019,8,8,2,5,10
IndiGo,Delhi,Cochin,1,No info,5298.0,1,6,2019,12,12,5,6,50
Jet Airways,Kolkata,Banglore,1,No info,14388.0,12,5,2019,12,12,14,21,10
Air India,Delhi,Cochin,1,No info,7480.0,27,6,2019,9,9,20,12,30
IndiGo,Delhi,Cochin,0,No info,5406.0,15,3,2019,8,8,3,5,35
Jet Airways,Delhi,Cochin,0,No info,9564.0,12,6,2019,14,14,3,11,0
Jet Airways,Delhi,Cochin,2,In-flight meal not included,10368.0,9,6,2019,19,19,9,9,40
IndiGo,Delhi,Cochin,1,No info,5636.0,9,5,2019,12,12,5,7,15
SpiceJet,Mumbai,Hyderabad,0,No check-in baggage included,1965.0,9,5,2019,0,0,1,22,45
Jet Airways,Kolkata,Banglore,1,No info,12739.0,12,6,2019,4,4,7,21,10
IndiGo,Kolkata,Banglore,0,No info,4148.0,12,3,2019,16,16,2,14,20
IndiGo,Delhi,Cochin,1,No info,7191.0,9,5,2019,21,21,14,6,40
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262.0,6,6,2019,4,4,21,7,5
Vistara,Kolkata,Banglore,1,No info,12312.0,24,3,2019,20,20,10,9,55
Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262.0,3,6,2019,19,19,24,18,15
Jet Airways,Delhi,Cochin,0,No info,9564.0,15,6,2019,14,14,3,11,0
Jet Airways,Kolkata,Banglore,1,No info,13759.0,24,3,2019,4,4,22,6,30
Vistara,Kolkata,Banglore,1,No info,8610.0,6,5,2019,20,20,27,17,0
Jet Airways,Delhi,Cochin,1,No info,14714.0,15,6,2019,19,19,6,13,0
IndiGo,Banglore,Delhi,0,No info,4823.0,3,6,2019,11,11,2,8,30
Air Asia,Delhi,Cochin,1,No info,6451.0,27,5,2019,15,15,7,7,55
Jet Airways,Delhi,Cochin,1,No info,16079.0,21,5,2019,19,19,5,14,0
Jet Airways,Delhi,Cochin,0,In-flight meal not included,7202.0,1,6,2019,14,14,3,11,0
IndiGo,Banglore,New Delhi,0,No info,4944.0,24,3,2019,2,2,2,23,30
SpiceJet,Banglore,Delhi,0,No info,3625.0,1,6,2019,8,8,2,5,55
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9663.0,9,5,2019,12,12,21,14,5
Multiple carriers,Delhi,Cochin,1,No info,9794.0,15,5,2019,19,19,8,10,20
SpiceJet,Mumbai,Hyderabad,0,No info,2437.0,1,5,2019,14,14,1,13,15
Multiple carriers,Delhi,Cochin,1,No info,13377.0,15,6,2019,1,1,15,10,0
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586.0,6,6,2019,4,4,8,20,0
Jet Airways,Banglore,New Delhi,1,No info,19225.0,6,3,2019,15,15,6,8,55
Jet Airways,Delhi,Cochin,1,No info,15554.0,18,5,2019,4,4,5,22,50
Jet Airways,Kolkata,Banglore,1,No info,12121.0,1,5,2019,22,22,12,9,35
IndiGo,Banglore,Delhi,0,No info,3943.0,27,5,2019,13,13,2,10,10
Jet Airways,Banglore,New Delhi,1,No info,13555.0,18,3,2019,9,9,11,21,25
IndiGo,Banglore,Delhi,0,No info,4990.0,21,6,2019,21,21,3,18,15
Air India,Delhi,Cochin,1,No info,8854.0,6,3,2019,23,23,26,20,30
Multiple carriers,Delhi,Cochin,1,No info,7878.0,27,5,2019,16,16,9,7,10
Vistara,Banglore,New Delhi,0,No info,8028.0,3,3,2019,12,12,2,9,50
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586.0,9,5,2019,8,8,13,18,55
Air India,Kolkata,Banglore,2,No info,15164.0,1,5,2019,13,13,20,17,30
Jet Airways,Banglore,New Delhi,1,No info,12284.0,18,3,2019,15,15,8,7,0
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4995.0,21,6,2019,8,8,1,7,5
Multiple carriers,Delhi,Cochin,1,No info,10051.0,27,5,2019,19,19,10,8,45
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9663.0,21,5,2019,10,10,20,14,5
Air India,Kolkata,Banglore,2,No info,14424.0,1,5,2019,5,5,22,7,0
Jet Airways,Delhi,Cochin,1,No info,14714.0,15,6,2019,19,19,9,10,0
Air India,Mumbai,Hyderabad,0,No info,3100.0,24,5,2019,15,15,1,13,55
IndiGo,Delhi,Cochin,1,No info,6493.0,6,6,2019,22,22,5,17,5
Jet Airways,Kolkata,Banglore,1,No info,14571.0,6,6,2019,23,23,17,6,30
Jet Airways,Delhi,Cochin,1,No info,14714.0,3,6,2019,4,4,13,15,0
SpiceJet,Chennai,Kolkata,0,No check-in baggage included,3543.0,18,5,2019,10,10,2,8,20
Air Asia,Kolkata,Banglore,1,No info,6810.0,6,6,2019,19,19,11,7,35
SpiceJet,Kolkata,Banglore,0,No check-in baggage included,5201.0,24,3,2019,11,11,2,9,0
Multiple carriers,Delhi,Cochin,1,No info,13377.0,24,6,2019,1,1,8,17,30
Multiple carriers Premium economy,Delhi,Cochin,1,No info,14629.0,21,3,2019,18,18,11,7,30
IndiGo,Delhi,Cochin,1,No info,6093.0,9,4,2019,21,21,13,7,30
Multiple carriers,Delhi,Cochin,3,No info,15419.0,12,6,2019,1,1,13,11,35
Air India,Kolkata,Banglore,2,No info,13484.0,21,5,2019,13,13,20,16,50
Air India,Delhi,Cochin,1,No info,8372.0,18,5,2019,7,7,10,21,0
Air India,Banglore,New Delhi,2,No info,8534.0,15,3,2019,11,11,27,8,15
Jet Airways,Banglore,Delhi,0,In-flight meal not included,4030.0,15,5,2019,20,20,3,17,45
Jet Airways,Delhi,Cochin,2,No info,13292.0,24,6,2019,4,4,18,9,35
Air India,Delhi,Cochin,1,No info,16754.0,9,3,2019,19,19,11,8,0
IndiGo,Kolkata,Banglore,0,No info,6565.0,1,3,2019,19,19,2,17,15
Jet Airways,Delhi,Cochin,1,No info,16079.0,27,5,2019,19,19,20,22,50
Jet Airways,Delhi,Cochin,2,In-flight meal not included,11507.0,9,5,2019,12,12,15,21,25
Vistara,Mumbai,Hyderabad,1,No info,12395.0,6,3,2019,9,9,25,7,30
IndiGo,Banglore,New Delhi,1,No info,22153.0,1,3,2019,0,0,5,19,35
Jet Airways,Delhi,Cochin,2,In-flight meal not included,10919.0,27,6,2019,12,12,29,6,45
Jet Airways,Kolkata,Banglore,1,No info,13759.0,24,3,2019,4,4,7,21,10
Air India,Delhi,Cochin,0,No info,6094.0,18,4,2019,8,8,2,5,10
Air India,Kolkata,Banglore,2,No info,11542.0,21,5,2019,13,13,28,9,25
Jet Airways,Delhi,Cochin,2,No info,13376.0,9,6,2019,4,4,21,6,45
Jet Airways,Banglore,New Delhi,1,No info,25735.0,1,3,2019,10,10,22,11,40
Jet Airways,Banglore,New Delhi,1,No info,17471.0,6,3,2019,23,23,24,22,50
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844.0,9,6,2019,23,23,7,16,30
Air India,Delhi,Cochin,1,No info,8372.0,3,6,2019,7,7,12,19,0
IndiGo,Chennai,Kolkata,0,No info,3858.0,15,6,2019,14,14,2,11,35
IndiGo,Banglore,New Delhi,0,No info,5694.0,15,3,2019,4,4,2,1,30
Jet Airways,Delhi,Cochin,1,No info,17234.0,3,3,2019,18,18,24,18,15
